2035.37, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -1, -1, -1
2202.2, 0.441294, 0.306542, -0.843381, 3891, 2720, 2082, 0.0184631, 0.00321178, -0.0180423, 1018, 0, 1, 0.999832, 0.0180976, 0.00287762, -0.0180412, 0.999666, -0.0185169, -0.00321177, 0.0184619, 0.999824, 1, -1, -1, -1
2369.04, 1.25147, 1.89403, -1.90571, 3892, 2187, 1110, 0.0273203, 0.0070792, -0.0365883, 1075, 226, 2.96399, 0.999306, 0.0367597, 0.00607251, -0.0365792, 0.998951, -0.0275575, -0.00707914, 0.0273162, 0.999602, 1, -1, -1, -1
2535.87, 0.894106, 1.36993, -1.1355, 3886, 2301, 771, 0.00545447, 0.0347683, -0.0101589, 750, 319, 1.99136, 0.999344, 0.0103481, 0.0347036, -0.0101526, 0.999932, -0.00580728, -0.0347613, 0.00545115, 0.999381, 1, -1, -1, -1
2702.7, -0.576639, 1.38455, -0.417227, 3888, 1881, 861, 0.0516793, 0.0308523, 0.00330772, 857, 297, 1.55678, 0.999519, -0.00170984, 0.0309769, 0.00330614, 0.998665, -0.0515541, -0.0308474, 0.0516317, 0.99819, 1, -1, -1, -1
2869.54, -1.46121, -0.781504, -0.0460181, 3892, 1965, 810, 0.00784, 0.0659538, -0.0561354, 806, 195, 1.65771, 0.996254, 0.0566201, 0.0653603, -0.055984, 0.998365, -0.0115252, -0.065906, 0.00782288, 0.997795, 1, -1, -1, -1
3036.37, -0.0681105, -0.0684986, -0.129205, 3884, 2010, 1293, 0.0674433, -0.0314614, -0.0602666, 1095, 347, 0.161323, 0.997691, 0.0579771, -0.0353867, -0.0602003, 0.996043, -0.0653795, 0.0314562, 0.0673588, 0.997233, 1, -1, -1, -1
3203.2, 0.154749, -1.16537, -1.35917, 3886, 2534, 1716, 0.0263122, 0.00301529, -0.0683975, 1688, 499, 1.79705, 0.997657, 0.0683997, 0.00120911, -0.0683439, 0.997311, -0.0264536, -0.00301528, 0.026309, 0.999649, 1, -1, -1, -1
3370.04, -0.0399382, -0.207286, -0.449001, 3884, 3485, 2902, 0.0267914, -9.85711e-05, -0.0766725, 2306, 909, 0.496149, 0.997062, 0.0765672, -0.00215015, -0.0765974, 0.996704, -0.0267019, 9.85711e-05, 0.0267882, 0.999641, 1, -1, -1, -1
3536.87, 0.821434, -0.239134, -0.128948, 3886, 3683, 1609, 0.0137551, 0.019741, -0.119934, 1209, 688, 0.865197, 0.992623, 0.119905, 0.0179504, -0.119624, 0.99269, -0.0160174, -0.0197397, 0.013752, 0.999711, 1, -1, -1, -1
3703.7, -0.160417, 0.611706, 0.373673, 3882, 2284, 948, 0.00690021, 0.0373301, -0.156143, 329, 135, 0.73454, 0.987146, 0.15576, 0.0357935, -0.155401, 0.987771, -0.0126199, -0.0373214, 0.00689535, 0.99928, 1, -1, -1, -1
3870.54, 0.446201, 0.657009, 0.54962, 3733, 1931, 648, 0.00184539, 0.0448403, -0.152676, 288, 118, 0.965836, 0.987374, 0.152165, 0.0440232, -0.15193, 0.988353, -0.0086411, -0.0448253, 0.00184354, 0.998993, 1, -1, -1, -1
4037.37, -0.347575, 0.523334, 0.566188, 3731, 1872, 664, -0.00477757, 0.0238864, -0.150208, 74, 12, 0.845728, 0.988458, 0.14953, 0.0243298, -0.149601, 0.988746, 0.00114968, -0.0238841, -0.00477619, 0.999703, 1, -1, -1, -1
