5038.37, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -1, -1, -1
5205.21, 0.325463, 0.610119, 0.722377, 3870, 2161, 1080, -0.00209831, 0.0494428, -0.151353, 86, 0, 1, 0.98736, 0.150673, 0.0491739, -0.150592, 0.988581, -0.00537742, -0.0494226, -0.00209574, 0.998776, 1, -1, -1, -1
5372.04, -0.864058, 1.57062, 0.0188149, 3863, 2398, 1275, 0.00767681, 0.0405855, -0.125999, 744, 35, 1.79271, 0.991256, 0.125971, 0.0392868, -0.125562, 0.992004, -0.0127145, -0.0405744, 0.00767041, 0.999147, 1, -1, -1, -1
5538.87, 2.27949, -1.45346, -0.560889, 3849, 2688, 711, 0.00961505, 0.0187548, -0.150108, 667, 81, 2.76101, 0.988581, 0.149716, 0.0171041, -0.149518, 0.988682, -0.0123112, -0.0187537, 0.00961321, 0.999778, 1, -1, -1, -1
5705.71, 0.267313, -0.310144, 0.0384218, 3824, 2728, 622, 0.0374294, 0.0503564, -0.101929, 329, 116, 0.411244, 0.993549, 0.103555, 0.0462311, -0.101624, 0.993921, -0.0423446, -0.0503351, 0.0373732, 0.998033, 1, -1, -1, -1
5872.54, -0.491629, -0.00541222, 0.867604, 3848, 2472, 1175, -0.0209807, 0.00223698, -0.108281, 663, 145, 0.997229, 0.994141, 0.107999, 0.0044906, -0.108069, 0.99393, 0.0206146, -0.00223698, -0.0209791, 0.999777, 1, -1, -1, -1
6039.37, 0.585352, 0.803432, -0.457876, 3850, 2707, 1485, -0.020883, 0.00889678, -0.0987538, 1040, 328, 1.09444, 0.995088, 0.098387, 0.0109102, -0.0985894, 0.994929, 0.0199028, -0.00889666, -0.0208807, 0.999742, 1, -1, -1, -1
6206.21, 0.324713, 0.266877, -0.973427, 3851, 2588, 1658, -0.00959363, -0.0230477, -0.0693533, 1258, 535, 1.06029, 0.997331, 0.0695151, -0.0223244, -0.0692793, 0.997535, 0.0111674, 0.0230457, -0.00959094, 0.999688, 1, -1, -1, -1
6373.04, 0.198973, 1.02669, -2.16949, 3876, 3232, 888, -0.0254331, -0.0159589, -0.0666641, 674, 398, 2.4084, 0.997652, 0.0669981, -0.0142236, -0.0666062, 0.997429, 0.0264366, 0.0159582, -0.0254271, 0.999549, 1, -1, -1, -1
6539.87, -1.22549, 0.793974, 0.127052, 3906, 2515, 672, 0.0103097, 0.0557525, -0.0306263, 663, 259, 1.46573, 0.997978, 0.0311941, 0.0553788, -0.030574, 0.99946, -0.012011, -0.0557236, 0.0102935, 0.998393, 1, -1, -1, -1
6706.71, 0.235064, 0.270712, -0.47038, 3904, 2876, 1180, -0.030923, -0.00530377, -0.0667954, 1022, 373, 0.591436, 0.997756, 0.0668775, -0.00322574, -0.0667448, 0.997282, 0.031203, 0.00530375, -0.0309177, 0.999508, 1, -1, -1, -1
6873.54, -0.046471, 0.202747, -0.922502, 3914, 3216, 1822, -0.026946, -0.00638294, -0.0731467, 1547, 633, 0.945661, 0.997306, 0.0732265, -0.0043945, -0.07308, 0.996951, 0.027337, 0.0063829, -0.0269422, 0.999617, 1, -1, -1, -1
7040.37, -0.526466, -0.126506, -0.425345, 3920, 3663, 2156, -0.0184044, 0.0110452, -0.087512, 1997, 862, 0.68854, 0.996113, 0.087183, 0.0126093, -0.087395, 0.996022, 0.0173677, -0.011045, -0.0184022, 0.99977, 1, -1, -1, -1
7207.21, -0.497051, 0.117408, -0.503448, 3910, 3400, 2484, -0.0103852, -0.0369462, -0.0956751, 1188, 624, 0.71715, 0.994747, 0.0959059, -0.0357748, -0.095464, 0.995336, 0.013866, 0.0369378, -0.0103779, 0.999264, 1, -1, -1, -1
7374.04, -0.449773, 0.138805, 0.34266, 3913, 3190, 1703, 0.00641611, -0.0468752, -0.134306, 109, 10, 0.582218, 0.989906, 0.133602, -0.0472942, -0.133755, 0.991014, -8.40125e-05, 0.046858, 0.00640901, 0.998881, 1, -1, -1, -1
7540.87, -2.53509, 0.833362, 1.95089, 3921, 2332, 1115, 0.0164353, -0.0137473, -0.145513, 933, 5, 3.30562, 0.989338, 0.144757, -0.0159827, -0.144986, 0.989331, -0.0142678, 0.0137469, 0.016433, 0.99977, 1, -1, -1, -1
7707.71, -0.71762, 0.0571738, 0.498916, 3921, 2759, 1486, 0.0326501, -0.0455054, -0.160785, 1128, 418, 0.875879, 0.98608, 0.158542, -0.0501052, -0.159927, 0.986814, -0.0249445, 0.0454897, 0.0326105, 0.998432, 1, -1, -1, -1
7874.54, -1.21303, 0.42584, 0.823126, 3923, 3216, 1687, 0.0343723, -0.0369926, -0.160684, 1646, 701, 1.52654, 0.986443, 0.158644, -0.0419845, -0.159884, 0.986738, -0.0280091, 0.0369842, 0.034342, 0.998726, 1, -1, -1, -1
