2035.37, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.066675, 0.0271639, 0.409928
2202.2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.0669335, 0.0203279, 0.411517
2369.04, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.0527433, 0.0133091, 0.40913
2535.87, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.0323051, 0.0273351, 0.412512
2702.7, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.0319057, 0.0269971, 0.407411
2869.54, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.0446877, 0.00735368, 0.469504
3036.37, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.0537274, -0.0190932, 0.368543
3203.2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.0530702, -0.0372807, 0.364035
3370.04, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.0589076, -0.0431989, 0.362173
3536.87, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.0463468, -0.0428817, 0.359513
3703.7, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.0471755, -0.0374759, 0.365941
3870.54, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.0343154, -0.0369216, 0.360529
4037.37, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.02839, -0.0310106, 0.362518
4204.2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.022093, -0.030757, 0.359553
4371.04, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.00441899, -0.0417349, 0.407529
4537.87, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, 0.00219874, -0.0312221, 0.364991
4704.7, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, 0.00831257, -0.0249377, 0.363128
4871.54, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.00391068, -0.0126011, 0.360651
5038.37, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.0100411, -0.00654853, 0.362352
5205.21, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.0159905, 0.00561829, 0.358706
5372.04, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.00985212, 0.0175625, 0.355533
5538.87, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.00385122, 0.029526, 0.355168
5705.71, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, 0.00213988, 0.0415137, 0.35522
5872.54, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, 0.00198107, 0.0439798, 0.328858
6039.37, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.00384714, 0.047448, 0.354792
6206.21, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.0097891, 0.0412844, 0.353259
6373.04, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.0278225, 0.0355272, 0.355272
6539.87, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.0337004, 0.0294345, 0.354068
6706.71, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.0282002, 0.0299356, 0.360094
6873.54, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.0341687, 0.0177331, 0.358988
7040.37, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.0281673, 0.0117003, 0.359675
7207.21, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.010003, 0.00565388, 0.360979
7374.04, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, 0.00814229, 0.00557104, 0.35569
7540.87, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, 0.00214082, -0.0124168, 0.355376
7707.71, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, 0.00737587, -0.0221276, 0.322209
7874.54, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.00388335, -0.0366761, 0.358131
8041.37, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, 0.00193098, -0.0382333, 0.320542
8208.21, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.00347431, -0.0490263, 0.320408
8375.04, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.00887112, -0.048984, 0.320132
8541.88, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.0141889, -0.054071, 0.31829
8708.71, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.00884511, -0.0542244, 0.319193
8875.54, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.00886269, -0.0597268, 0.319827
9042.38, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.00891446, -0.0600757, 0.321696
9209.21, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.00885638, -0.0596843, 0.3196
9376.04, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.0142203, -0.0488101, 0.318995
9542.88, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.0194929, -0.0431902, 0.317238
9709.71, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.0359763, -0.0328816, 0.321079
9876.54, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.0463727, -0.0272105, 0.318094
10043.4, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.0572721, -0.0165282, 0.319033
10210.2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.0671106, 0.00456773, 0.291632
10377, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.067094, 0.0144024, 0.29156
10543.9, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.0716153, 0.0289955, 0.289955
10710.7, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.0716153, 0.0338863, 0.289955
10877.5, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.0569248, 0.024097, 0.289863
11044.4, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.0570586, 0.0290544, 0.290544
11211.2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.061932, 0.024143, 0.290416
11378, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.066679, 0.0240882, 0.289757
11544.9, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.0718613, 0.0241875, 0.290951
11711.7, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.0768899, 0.0143949, 0.291409
11878.5, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.0767764, 0.0143737, 0.290979
12045.4, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.071826, 0.00455482, 0.290808
12212.2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.0666903, -0.00523746, 0.289806
12379, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.0614746, -0.0100721, 0.288271
12545.9, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.0569221, -0.0101272, 0.289849
12712.7, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.0520589, 0.00415194, 0.265085
12879.5, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.0476586, 0.00415813, 0.265481
13046.4, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.0518006, -0.00921606, 0.26377
13213.2, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.0519604, -0.0226331, 0.264584
13380, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.0558774, -0.0312535, 0.262024
13546.9, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.0435434, -0.0289315, 0.242557
13713.7, -0.000989534, -0.00887828, 0.00460246, 0.0632315, 0.0631414, 0.0230478, -0.0444039, -0.0212023, 0.247356, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 1, -0.043844, -0.0208921, 0.244232
13880.5, -0.0113569, -0.00788022, -0.00797418, 0.0397666, 0.0396326, 0.023653, -0.0330471, -0.013322, 0.255331, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 1, -0.0339712, -0.013652, 0.263515
14047.4, -0.00827955, 0.00450239, -0.00454986, 0.0403125, 0.040242, 0.0251135, -0.0247675, -0.0178244, 0.25988, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 1, -0.025118, -0.0181231, 0.263898
14214.2, -0.00428268, 0.00452757, -0.00161612, 0.0216371, 0.021613, 0.0258568, -0.0204848, -0.022352, 0.261497, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 1, -0.020563, -0.0224612, 0.262574
14381, -0.00434552, -0.00871352, -0.00107682, 0.0196675, 0.019668, 0.0262791, -0.0161393, -0.0136385, 0.262573, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 1, -0.0161652, -0.0136295, 0.26308
14547.9, -0.00883118, -0.00885563, -0.000388771, 0.019767, 0.0197534, 0.0265619, -0.00730813, -0.00478286, 0.262962, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 1, -0.00728417, -0.00475055, 0.262864
14714.7, -0.00457284, -0.00444461, 0.0112465, 0.0535541, 0.0535522, 0.0257732, -0.0027353, -0.000338256, 0.251716, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 1, -0.00263663, -0.000292959, 0.243156
14881.5, 0.00821553, -0.0166328, 0.00481234, 0.05421, 0.0542158, 0.024306, -0.0109508, 0.0162946, 0.246903, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 1, -0.0108799, 0.0161728, 0.244063
15048.4, 0.00405454, -0.00814863, 0.00232002, 0.0209056, 0.0209619, 0.0235049, -0.0150054, 0.0244432, 0.244583, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 1, -0.0149873, 0.0243911, 0.243911
15215.2, -0.00419813, -0.00793316, 0.00239667, 0.0183062, 0.0184644, 0.0230403, -0.0108072, 0.0323763, 0.242187, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 1, -0.0107667, 0.0323002, 0.241524
15382, -0.00412663, -0.00388519, 0.00143975, 0.0179727, 0.0182408, 0.0226893, -0.00668061, 0.0362615, 0.240747, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 1, -0.00667478, 0.036276, 0.240872
15548.9, -0.00415618, -0.0140454, 0.00962484, 0.0317719, 0.0320219, 0.0217694, -0.00252443, 0.0503069, 0.231122, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 1, -0.00244298, 0.0491311, 0.225297
15715.7, -0.00725105, -0.000889737, 0.0136839, 0.150113, 0.150182, 0.0202462, 0.00472662, 0.0511966, 0.217438, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 1, 0.00478185, 0.0490768, 0.208891
15882.5, -0.00766484, 0.0106407, -0.00195681, 0.148894, 0.148948, 0.0193128, 0.0123915, 0.040556, 0.219395, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 1, 0.0126657, 0.0412311, 0.223672
16049.4, -0.00377075, 0.00738621, -0.000528604, 0.0262658, 0.0264322, 0.0190302, 0.0161622, 0.0331698, 0.219923, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 1, 0.0163579, 0.0335204, 0.222575
16216.2, 0.00730845, 0.00354176, -0.00142419, 0.0208722, 0.021018, 0.0190558, 0.00885376, 0.029628, 0.221348, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 1, 0.00892113, 0.0300075, 0.22438
16383, 0.0142718, 0.00608343, -0.00931251, 0.183154, 0.183169, 0.0207251, -0.00541807, 0.0235446, 0.23066, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 1, -0.00668424, 0.0241214, 0.241214
16549.9, 0.0129695, 0.00788539, -0.0049926, 0.183569, 0.183575, 0.0221253, -0.0183876, 0.0156592, 0.235653, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 1, -0.0187858, 0.0158957, 0.23988
16716.7, -0.0117138, -0.000147749, -0.00298958, 0.0243157, 0.0243258, 0.0221947, -0.00667374, 0.0158069, 0.238642, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 1, -0.00667242, 0.0159558, 0.240787
16883.6, -0.0121205, -0.00816378, -0.00143954, 0.0197553, 0.0198385, 0.0224183, 0.00544677, 0.0239707, 0.240082, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 1, 0.00551088, 0.0240739, 0.240739
17050.4, -0.0122216, 0.00392442, -0.000869185, 0.0188422, 0.0189161, 0.0225847, 0.0176684, 0.0200463, 0.240951, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 1, 0.0177179, 0.0200415, 0.24108
17217.2, -0.00324179, 0.00849774, 0.00941035, 0.0522431, 0.0522346, 0.0219574, 0.0209102, 0.0115486, 0.231541, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 1, 0.0202629, 0.011077, 0.224242
17384.1, 0.000440108, 0.011773, 0.00517602, 0.0530474, 0.0530198, 0.0206732, 0.0204701, -0.000224438, 0.226365, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 1, 0.0201575, -0.000268767, 0.223076
17550.9, 0.00448822, 0.0107248, 0.0110779, 0.0806971, 0.0806838, 0.019377, 0.0159819, -0.0109492, 0.215287, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 1, 0.0152911, -0.010779, 0.20806
