5038.37, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.0275497, -0.0198776, 0.289446
5205.21, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.0176463, -0.0245664, 0.287185
5372.04, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.00349478, -0.02757, 0.322297
5538.87, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.00311585, -0.0294274, 0.28735
5705.71, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, 0.00827973, -0.0199066, 0.146217
5872.54, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, 0.00173107, -0.0342751, 0.287357
6039.37, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, 0.0017162, -0.0291754, 0.284889
6206.21, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.00799827, -0.0198218, 0.288633
6373.04, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.0127589, -0.0100002, 0.286214
6539.87, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.0162135, 0.00413284, 0.263866
6706.71, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.0161613, 0.0129924, 0.263017
6873.54, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.0162249, 0.0264053, 0.264053
7040.37, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.0115326, 0.0258704, 0.258704
7207.21, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.0206338, 0.0307919, 0.263477
7374.04, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 0, -0.0250296, 0.0351682, 0.262969
7540.87, -2.36202e-05, 0.00444655, 0.000440657, 0.0190763, 0.0191873, 0.0251944, -0.0249585, 0.030662, 0.262191, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 1, -0.0249178, 0.0305953, 0.261795
7707.71, 0.0088253, 0.00441344, -0.000109822, 0.0194038, 0.0193859, 0.0255383, -0.0337838, 0.0262486, 0.262301, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 1, -0.0338283, 0.0262406, 0.262406
7874.54, 0.0133414, -2.66805e-05, -0.000457019, 0.0199824, 0.0197374, 0.0259182, -0.0471253, 0.0262753, 0.262758, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 1, -0.0472371, 0.0263133, 0.263133
8041.37, 0.000219513, -9.09548e-05, -0.000909567, 0.0201403, 0.0197551, 0.0263098, -0.0473448, 0.0263662, 0.263668, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 1, -0.047457, 0.0264358, 0.264358
8208.21, 0.00879056, 0.00445794, 0.000327051, 0.0201787, 0.0196399, 0.0265613, -0.0561353, 0.0219083, 0.263341, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 1, -0.056079, 0.0218613, 0.262969
8375.04, 0.000147257, 0.00440964, -0.000521034, 0.0203611, 0.0196501, 0.0267268, -0.0562826, 0.0174986, 0.263862, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 1, -0.0563409, 0.017507, 0.264197
8541.88, -0.000238206, 0.00892259, 0.00110939, 0.020493, 0.019731, 0.0267742, -0.0560444, 0.00857606, 0.262752, -1, -1, -1, -1, 0, 0, 0, -1, 0, 0, 0, -1, 1, -0.0558285, 0.00851621, 0.261795
